DateTime,CO2
1/7/2024 23:05,572
1/7/2024 23:10,575
1/7/2024 23:15,577
1/7/2024 23:20,580
1/7/2024 23:25,583
1/7/2024 23:30,586
1/7/2024 23:35,588
1/7/2024 23:40,586
1/7/2024 23:45,584
1/7/2024 23:50,581
1/7/2024 23:55,578
1/8/2024 0:00,574
1/8/2024 0:05,564
1/8/2024 0:10,569
1/8/2024 0:15,561
1/8/2024 0:20,554
1/8/2024 0:25,556
1/8/2024 0:30,556
1/8/2024 0:35,561
1/8/2024 0:40,570
1/8/2024 0:45,569
1/8/2024 0:50,574
1/8/2024 0:55,584
1/8/2024 1:00,580
1/8/2024 1:05,579
1/8/2024 1:10,584
1/8/2024 1:15,597
1/8/2024 1:20,595
1/8/2024 1:25,594
1/8/2024 1:30,596
1/8/2024 1:35,594
1/8/2024 1:40,590
1/8/2024 1:45,589
1/8/2024 1:50,584
1/8/2024 1:55,581
1/8/2024 2:00,589
1/8/2024 2:05,590
1/8/2024 2:10,591
1/8/2024 2:15,587
1/8/2024 2:20,585
1/8/2024 2:25,590
1/8/2024 2:30,591
1/8/2024 2:35,592
1/8/2024 2:40,593
1/8/2024 2:45,590
1/8/2024 2:50,592
1/8/2024 2:55,593
1/8/2024 3:00,590
1/8/2024 3:05,584
1/8/2024 3:10,581
1/8/2024 3:15,575
1/8/2024 3:20,570
1/8/2024 3:25,572
1/8/2024 3:30,565
1/8/2024 3:35,560
1/8/2024 3:40,563
1/8/2024 3:45,570
1/8/2024 3:50,572
1/8/2024 3:55,576
1/8/2024 4:00,578
1/8/2024 4:05,580
1/8/2024 4:10,584
1/8/2024 4:15,582
1/8/2024 4:20,577
1/8/2024 4:25,569
1/8/2024 4:30,565
1/8/2024 4:35,568
1/8/2024 4:40,565
1/8/2024 4:45,570
1/8/2024 4:50,561
1/8/2024 4:55,574
1/8/2024 5:00,570
1/8/2024 5:05,573
1/8/2024 5:10,565
1/8/2024 5:15,561
1/8/2024 5:20,558
1/8/2024 5:25,556
1/8/2024 5:30,555
1/8/2024 5:35,561
1/8/2024 5:40,553
1/8/2024 5:45,555
1/8/2024 5:50,551
1/8/2024 5:55,556
1/8/2024 6:00,550
1/8/2024 6:05,545
1/8/2024 6:10,554
1/8/2024 6:15,550
1/8/2024 6:20,555
1/8/2024 6:25,550
1/8/2024 6:30,541
1/8/2024 6:35,550
1/8/2024 6:40,554
1/8/2024 6:45,561
1/8/2024 6:50,553
1/8/2024 6:55,555
1/8/2024 7:00,551
1/8/2024 7:05,557
1/8/2024 7:10,563
1/8/2024 7:15,568
1/8/2024 7:20,572
1/8/2024 7:25,578
1/8/2024 7:30,582
1/8/2024 7:35,590
1/8/2024 7:40,595
1/8/2024 7:45,602
1/8/2024 7:50,605
1/8/2024 7:55,610
1/8/2024 8:00,615
1/8/2024 8:05,612
1/8/2024 8:10,610
1/8/2024 8:15,608
1/8/2024 8:20,605
1/8/2024 8:25,601
1/8/2024 8:30,595
1/8/2024 8:35,591
1/8/2024 8:40,589
1/8/2024 8:45,585
1/8/2024 8:50,591
1/8/2024 8:55,594
1/8/2024 9:00,599
1/8/2024 9:05,602
1/8/2024 9:10,605
1/8/2024 9:15,609
1/8/2024 9:20,610
1/8/2024 9:25,608
1/8/2024 9:30,605
1/8/2024 9:35,607
1/8/2024 9:40,609
1/8/2024 9:45,605
1/8/2024 9:50,610
1/8/2024 9:55,604
1/8/2024 10:00,608
1/8/2024 10:05,605
1/8/2024 10:10,595
1/8/2024 10:15,592
1/8/2024 10:20,584
1/8/2024 10:25,580
1/8/2024 10:30,582
1/8/2024 10:35,586
1/8/2024 10:40,582
1/8/2024 10:45,584
1/8/2024 10:50,580
1/8/2024 10:55,576
1/8/2024 11:00,575
1/8/2024 11:05,578
1/8/2024 11:10,579
1/8/2024 11:15,580
1/8/2024 11:20,581
1/8/2024 11:25,583
1/8/2024 11:30,584
1/8/2024 11:35,586
1/8/2024 11:40,590
1/8/2024 11:45,592
1/8/2024 11:50,587
1/8/2024 11:55,586
1/8/2024 12:00,584
1/8/2024 12:05,586
1/8/2024 12:10,590
1/8/2024 12:15,591
1/8/2024 12:20,594
1/8/2024 12:25,596
1/8/2024 12:30,600
1/8/2024 12:35,602
1/8/2024 12:40,604
1/8/2024 12:45,605
1/8/2024 12:50,598
1/8/2024 12:55,595
1/8/2024 13:00,594
1/8/2024 13:05,592
1/8/2024 13:10,591
1/8/2024 13:15,584
1/8/2024 13:20,586
1/8/2024 13:25,585
1/8/2024 13:30,590
1/8/2024 13:35,591
1/8/2024 13:40,586
1/8/2024 13:45,590
1/8/2024 13:50,595
1/8/2024 13:55,596
1/8/2024 14:00,598
1/8/2024 14:05,602
1/8/2024 14:10,605
1/8/2024 14:15,607
1/8/2024 14:20,610
1/8/2024 14:25,612
1/8/2024 14:30,615
1/8/2024 14:35,643
1/8/2024 14:40,667
1/8/2024 14:45,678
1/8/2024 14:50,685
1/8/2024 14:55,690
1/8/2024 15:00,693
1/8/2024 15:05,700
1/8/2024 15:10,712
1/8/2024 15:15,690
1/8/2024 15:20,684
1/8/2024 15:25,670
1/8/2024 15:30,665
1/8/2024 15:35,651
1/8/2024 15:40,634
1/8/2024 15:45,625
1/8/2024 15:50,618
1/8/2024 15:55,612
1/8/2024 16:00,602
1/8/2024 16:05,598
1/8/2024 16:10,594
1/8/2024 16:15,591
1/8/2024 16:20,586
1/8/2024 16:25,581
1/8/2024 16:30,574
1/8/2024 16:35,570
1/8/2024 16:40,565
1/8/2024 16:45,564
1/8/2024 16:50,570
1/8/2024 16:55,565
1/8/2024 17:00,564
1/8/2024 17:05,560
1/8/2024 17:10,569
1/8/2024 17:15,574
1/8/2024 17:20,585
1/8/2024 17:25,584
1/8/2024 17:30,580
1/8/2024 17:35,578
1/8/2024 17:40,575
1/8/2024 17:45,572
1/8/2024 17:50,569
1/8/2024 17:55,565
1/8/2024 18:00,569
1/8/2024 18:05,564
1/8/2024 18:10,569
1/8/2024 18:15,574
1/8/2024 18:20,579
1/8/2024 18:25,580
1/8/2024 18:30,575
1/8/2024 18:35,567
1/8/2024 18:40,565
1/8/2024 18:45,571
1/8/2024 18:50,561
1/8/2024 18:55,559
1/8/2024 19:00,556
1/8/2024 19:05,567
1/8/2024 19:10,566
1/8/2024 19:15,563
1/8/2024 19:20,561
1/8/2024 19:25,566
1/8/2024 19:30,563
1/8/2024 19:35,562
1/8/2024 19:40,561
1/8/2024 19:45,561
1/8/2024 19:50,560
1/8/2024 19:55,558
1/8/2024 20:00,557
1/8/2024 20:05,556
1/8/2024 20:10,551
1/8/2024 20:15,561
1/8/2024 20:20,556
1/8/2024 20:25,563
1/8/2024 20:30,561
1/8/2024 20:35,557
1/8/2024 20:40,556
1/8/2024 20:45,563
1/8/2024 20:50,565
1/8/2024 20:55,570
1/8/2024 21:00,572
1/8/2024 21:05,576
1/8/2024 21:10,579
1/8/2024 21:15,581
1/8/2024 21:20,585
1/8/2024 21:25,589
1/8/2024 21:30,592
1/8/2024 21:35,596
1/8/2024 21:40,602
1/8/2024 21:45,597
1/8/2024 21:50,594
1/8/2024 21:55,590
1/8/2024 22:00,588
1/8/2024 22:05,580
1/8/2024 22:10,582
1/8/2024 22:15,580
1/8/2024 22:20,575
1/8/2024 22:25,573
1/8/2024 22:30,575
1/8/2024 22:35,578
1/8/2024 22:40,580
1/8/2024 22:45,584
1/8/2024 22:50,590
1/8/2024 22:55,595
1/8/2024 23:00,600
1/8/2024 23:05,602
1/8/2024 23:10,598
1/8/2024 23:15,596
1/8/2024 23:20,584
1/8/2024 23:25,578
1/8/2024 23:30,574
1/8/2024 23:35,564
1/8/2024 23:40,560
1/8/2024 23:45,559
1/8/2024 23:50,564
1/8/2024 23:55,577
1/9/2024 0:00,575
1/9/2024 0:05,579
1/9/2024 0:10,576
1/9/2024 0:15,574
1/9/2024 0:20,570
1/9/2024 0:25,569
1/9/2024 0:30,564
1/9/2024 0:35,566
1/9/2024 0:40,570
1/9/2024 0:45,572
1/9/2024 0:50,575
1/9/2024 0:55,581
1/9/2024 1:00,580
1/9/2024 1:05,571
1/9/2024 1:10,575
1/9/2024 1:15,581
1/9/2024 1:20,589
1/9/2024 1:25,602
1/9/2024 1:30,600
1/9/2024 1:35,591
1/9/2024 1:40,590
1/9/2024 1:45,587
1/9/2024 1:50,580
1/9/2024 1:55,575
1/9/2024 2:00,571
1/9/2024 2:05,572
1/9/2024 2:10,576
1/9/2024 2:15,580
1/9/2024 2:20,595
1/9/2024 2:25,598
1/9/2024 2:30,605
1/9/2024 2:35,621
1/9/2024 2:40,631
1/9/2024 2:45,647
1/9/2024 2:50,659
1/9/2024 2:55,675
1/9/2024 3:00,679
1/9/2024 3:05,695
1/9/2024 3:10,685
1/9/2024 3:15,679
1/9/2024 3:20,674
1/9/2024 3:25,658
1/9/2024 3:30,649
1/9/2024 3:35,630
1/9/2024 3:40,619
1/9/2024 3:45,612
1/9/2024 3:50,607
1/9/2024 3:55,594
1/9/2024 4:00,587
1/9/2024 4:05,585
1/9/2024 4:10,584
1/9/2024 4:15,590
1/9/2024 4:20,582
1/9/2024 4:25,584
1/9/2024 4:30,580
1/9/2024 4:35,572
1/9/2024 4:40,579
1/9/2024 4:45,574
1/9/2024 4:50,583
1/9/2024 4:55,579
1/9/2024 5:00,584
1/9/2024 5:05,579
1/9/2024 5:10,565
1/9/2024 5:15,574
1/9/2024 5:20,563
1/9/2024 5:25,585
1/9/2024 5:30,568
1/9/2024 5:35,570
1/9/2024 5:40,566
1/9/2024 5:45,572
1/9/2024 5:50,570
1/9/2024 5:55,566
1/9/2024 6:00,565
1/9/2024 6:05,561
1/9/2024 6:10,560
1/9/2024 6:15,560
1/9/2024 6:20,552
1/9/2024 6:25,550
1/9/2024 6:30,552
1/9/2024 6:35,555
1/9/2024 6:40,552
1/9/2024 6:45,545
1/9/2024 6:50,536
1/9/2024 6:55,535
1/9/2024 7:00,540
1/9/2024 7:05,555
1/9/2024 7:10,553
1/9/2024 7:15,552
1/9/2024 7:20,550
1/9/2024 7:25,557
1/9/2024 7:30,554
1/9/2024 7:35,550
1/9/2024 7:40,549
1/9/2024 7:45,547
1/9/2024 7:50,549
1/9/2024 7:55,554
1/9/2024 8:00,556
1/9/2024 8:05,560
1/9/2024 8:10,565
1/9/2024 8:15,569
1/9/2024 8:20,571
1/9/2024 8:25,575
1/9/2024 8:30,580
1/9/2024 8:35,582
1/9/2024 8:40,586
1/9/2024 8:45,589
1/9/2024 8:50,592
1/9/2024 8:55,588
1/9/2024 9:00,596
1/9/2024 9:05,602
1/9/2024 9:10,607
1/9/2024 9:15,610
1/9/2024 9:20,604
1/9/2024 9:25,602
1/9/2024 9:30,598
1/9/2024 9:35,597
1/9/2024 9:40,594
1/9/2024 9:45,587
1/9/2024 9:50,580
1/9/2024 9:55,575
1/9/2024 10:00,564
1/9/2024 10:05,557
1/9/2024 10:10,562
1/9/2024 10:15,565
1/9/2024 10:20,573
1/9/2024 10:25,575
1/9/2024 10:30,580
1/9/2024 10:35,582
1/9/2024 10:40,590
1/9/2024 10:45,592
1/9/2024 10:50,594
1/9/2024 10:55,596
1/9/2024 11:00,600
1/9/2024 11:05,597
1/9/2024 11:10,596
1/9/2024 11:15,594
1/9/2024 11:20,592
1/9/2024 11:25,588
1/9/2024 11:30,587
1/9/2024 11:35,586
1/9/2024 11:40,575
1/9/2024 11:45,574
1/9/2024 11:50,569
1/9/2024 11:55,565
1/9/2024 12:00,561
1/9/2024 12:05,559
1/9/2024 12:10,562
1/9/2024 12:15,556
1/9/2024 12:20,557
1/9/2024 12:25,558
1/9/2024 12:30,557
1/9/2024 12:35,555
1/9/2024 12:40,553
1/9/2024 12:45,554
1/9/2024 12:50,568
1/9/2024 12:55,567
1/9/2024 13:00,570
1/9/2024 13:05,569
1/9/2024 13:10,574
1/9/2024 13:15,575
1/9/2024 13:20,577
1/9/2024 13:25,565
1/9/2024 13:30,568
1/9/2024 13:35,570
1/9/2024 13:40,575
1/9/2024 13:45,581
1/9/2024 13:50,585
1/9/2024 13:55,587
1/9/2024 14:00,591
1/9/2024 14:05,594
1/9/2024 14:10,600
1/9/2024 14:15,602
1/9/2024 14:20,605
1/9/2024 14:25,612
1/9/2024 14:30,615
1/9/2024 14:35,638
1/9/2024 14:40,649
1/9/2024 14:45,675
1/9/2024 14:50,698
1/9/2024 14:55,678
1/9/2024 15:00,664
1/9/2024 15:05,647
1/9/2024 15:10,631
1/9/2024 15:15,627
1/9/2024 15:20,612
1/9/2024 15:25,602
1/9/2024 15:30,578
1/9/2024 15:35,567
1/9/2024 15:40,560
1/9/2024 15:45,559
1/9/2024 15:50,564
1/9/2024 15:55,569
1/9/2024 16:00,580
1/9/2024 16:05,579
1/9/2024 16:10,569
1/9/2024 16:15,573
1/9/2024 16:20,570
1/9/2024 16:25,567
1/9/2024 16:30,564
1/9/2024 16:35,560
1/9/2024 16:40,564
1/9/2024 16:45,559
1/9/2024 16:50,564
1/9/2024 16:55,569
1/9/2024 17:00,574
1/9/2024 17:05,579
1/9/2024 17:10,574
1/9/2024 17:15,562
1/9/2024 17:20,556
1/9/2024 17:25,566
1/9/2024 17:30,556
1/9/2024 17:35,554
1/9/2024 17:40,551
1/9/2024 17:45,562
1/9/2024 17:50,561
1/9/2024 17:55,558
1/9/2024 18:00,556
1/9/2024 18:05,561
1/9/2024 18:10,558
1/9/2024 18:15,557
1/9/2024 18:20,556
1/9/2024 18:25,556
1/9/2024 18:30,555
1/9/2024 18:35,553
1/9/2024 18:40,552
1/9/2024 18:45,551
1/9/2024 18:50,556
1/9/2024 18:55,560
1/9/2024 19:00,565
1/9/2024 19:05,569
1/9/2024 19:10,575
1/9/2024 19:15,580
1/9/2024 19:20,575
1/9/2024 19:25,568
1/9/2024 19:30,570
1/9/2024 19:35,575
1/9/2024 19:40,577
1/9/2024 19:45,571
1/9/2024 19:50,574
1/9/2024 19:55,576
1/9/2024 20:00,580
1/9/2024 20:05,585
1/9/2024 20:10,586
1/9/2024 20:15,590
1/9/2024 20:20,592
1/9/2024 20:25,597
1/9/2024 20:30,602
1/9/2024 20:35,605
1/9/2024 20:40,610
1/9/2024 20:45,612
1/9/2024 20:50,615
1/9/2024 20:55,608
1/9/2024 21:00,602
1/9/2024 21:05,597
1/9/2024 21:10,592
1/9/2024 21:15,587
1/9/2024 21:20,578
1/9/2024 21:25,567
1/9/2024 21:30,564
1/9/2024 21:35,556
1/9/2024 21:40,549
1/9/2024 21:45,551
1/9/2024 21:50,555
1/9/2024 21:55,556
1/9/2024 22:00,565
1/9/2024 22:05,564
1/9/2024 22:10,549
1/9/2024 22:15,559
1/9/2024 22:20,555
1/9/2024 22:25,554
1/9/2024 22:30,559
1/9/2024 22:35,572
1/9/2024 22:40,570
1/9/2024 22:45,574
1/9/2024 22:50,571
1/9/2024 22:55,569
1/9/2024 23:00,565
1/9/2024 23:05,564
1/9/2024 23:10,559
1/9/2024 23:15,564
1/9/2024 23:20,570
1/9/2024 23:25,575
1/9/2024 23:30,580
1/9/2024 23:35,576
1/9/2024 23:40,575
1/9/2024 23:45,566
1/9/2024 23:50,570
1/9/2024 23:55,574
1/10/2024 0:00,580
1/10/2024 0:05,584
1/10/2024 0:10,589
1/10/2024 0:15,586
1/10/2024 0:20,585
1/10/2024 0:25,590
1/10/2024 0:30,592
1/10/2024 0:35,595
1/10/2024 0:40,597
1/10/2024 0:45,600
1/10/2024 0:50,601
1/10/2024 0:55,602
1/10/2024 1:00,598
1/10/2024 1:05,597
1/10/2024 1:10,595
1/10/2024 1:15,593
1/10/2024 1:20,594
1/10/2024 1:25,590
1/10/2024 1:30,584
1/10/2024 1:35,575
1/10/2024 1:40,578
1/10/2024 1:45,584
1/10/2024 1:50,586
1/10/2024 1:55,590
1/10/2024 2:00,591
1/10/2024 2:05,592
1/10/2024 2:10,586
1/10/2024 2:15,582
1/10/2024 2:20,585
1/10/2024 2:25,587
1/10/2024 2:30,582
1/10/2024 2:35,579
1/10/2024 2:40,582
1/10/2024 2:45,580
1/10/2024 2:50,579
1/10/2024 2:55,585
1/10/2024 3:00,577
1/10/2024 3:05,579
1/10/2024 3:10,575
1/10/2024 3:15,567
1/10/2024 3:20,574
1/10/2024 3:25,569
1/10/2024 3:30,578
1/10/2024 3:35,574
1/10/2024 3:40,579
1/10/2024 3:45,574
1/10/2024 3:50,560
1/10/2024 3:55,569
1/10/2024 4:00,572
1/10/2024 4:05,580
1/10/2024 4:10,578
1/10/2024 4:15,580
1/10/2024 4:20,576
1/10/2024 4:25,582
1/10/2024 4:30,580
1/10/2024 4:35,576
1/10/2024 4:40,575
1/10/2024 4:45,571
1/10/2024 4:50,570
1/10/2024 4:55,576
1/10/2024 5:00,571
1/10/2024 5:05,567
1/10/2024 5:10,562
1/10/2024 5:15,565
1/10/2024 5:20,568
1/10/2024 5:25,565
1/10/2024 5:30,563
1/10/2024 5:35,568
1/10/2024 5:40,570
1/10/2024 5:45,565
1/10/2024 5:50,563
1/10/2024 5:55,565
1/10/2024 6:00,566
1/10/2024 6:05,567
1/10/2024 6:10,564
1/10/2024 6:15,560
1/10/2024 6:20,559
1/10/2024 6:25,557
1/10/2024 6:30,559
1/10/2024 6:35,562
1/10/2024 6:40,566
1/10/2024 6:45,570
1/10/2024 6:50,575
1/10/2024 6:55,578
1/10/2024 7:00,582
1/10/2024 7:05,590
1/10/2024 7:10,592
1/10/2024 7:15,595
1/10/2024 7:20,600
1/10/2024 7:25,602
1/10/2024 7:30,605
1/10/2024 7:35,600
1/10/2024 7:40,590
1/10/2024 7:45,595
1/10/2024 7:50,586
1/10/2024 7:55,587
1/10/2024 8:00,583
1/10/2024 8:05,578
1/10/2024 8:10,584
1/10/2024 8:15,590
1/10/2024 8:20,600
1/10/2024 8:25,605
1/10/2024 8:30,606
1/10/2024 8:35,610
1/10/2024 8:40,604
1/10/2024 8:45,596
1/10/2024 8:50,591
1/10/2024 8:55,590
1/10/2024 9:00,585
1/10/2024 9:05,578
1/10/2024 9:10,570
1/10/2024 9:15,572
1/10/2024 9:20,576
1/10/2024 9:25,580
1/10/2024 9:30,585
1/10/2024 9:35,586
1/10/2024 9:40,589
1/10/2024 9:45,590
1/10/2024 9:50,592
1/10/2024 9:55,596
1/10/2024 10:00,600
1/10/2024 10:05,602
1/10/2024 10:10,605
1/10/2024 10:15,610
1/10/2024 10:20,615
1/10/2024 10:25,612
1/10/2024 10:30,610
1/10/2024 10:35,608
1/10/2024 10:40,602
1/10/2024 10:45,601
1/10/2024 10:50,595
1/10/2024 10:55,590
1/10/2024 11:00,584
1/10/2024 11:05,580
1/10/2024 11:10,575
1/10/2024 11:15,568
1/10/2024 11:20,562
1/10/2024 11:25,570
1/10/2024 11:30,561
1/10/2024 11:35,560
1/10/2024 11:40,563
1/10/2024 11:45,562
1/10/2024 11:50,567
1/10/2024 11:55,568
1/10/2024 12:00,570
1/10/2024 12:05,572
1/10/2024 12:10,577
1/10/2024 12:15,576
1/10/2024 12:20,567
1/10/2024 12:25,582
1/10/2024 12:30,584
1/10/2024 12:35,568
1/10/2024 12:40,572
1/10/2024 12:45,576
1/10/2024 12:50,573
1/10/2024 12:55,567
1/10/2024 13:00,571
1/10/2024 13:05,573
1/10/2024 13:10,577
1/10/2024 13:15,572
1/10/2024 13:20,567
1/10/2024 13:25,577
1/10/2024 13:30,567
1/10/2024 13:35,564
1/10/2024 13:40,562
1/10/2024 13:45,561
1/10/2024 13:50,559
1/10/2024 13:55,557
1/10/2024 14:00,562
1/10/2024 14:05,567
1/10/2024 14:10,569
1/10/2024 14:15,573
1/10/2024 14:20,578
1/10/2024 14:25,577
1/10/2024 14:30,582
1/10/2024 14:35,595
1/10/2024 14:40,612
1/10/2024 14:45,628
1/10/2024 14:50,639
1/10/2024 14:55,648
1/10/2024 15:00,668
1/10/2024 15:05,684
1/10/2024 15:10,678
1/10/2024 15:15,672
1/10/2024 15:20,664
1/10/2024 15:25,659
1/10/2024 15:30,624
1/10/2024 15:35,610
1/10/2024 15:40,592
1/10/2024 15:45,597
1/10/2024 15:50,590
1/10/2024 15:55,588
1/10/2024 16:00,582
1/10/2024 16:05,592
1/10/2024 16:10,582
1/10/2024 16:15,580
1/10/2024 16:20,582
1/10/2024 16:25,588
1/10/2024 16:30,587
1/10/2024 16:35,584
1/10/2024 16:40,582
1/10/2024 16:45,587
1/10/2024 16:50,584
1/10/2024 16:55,583
1/10/2024 17:00,582
1/10/2024 17:05,582
1/10/2024 17:10,581
1/10/2024 17:15,579
1/10/2024 17:20,578
1/10/2024 17:25,577
1/10/2024 17:30,572
1/10/2024 17:35,575
1/10/2024 17:40,577
1/10/2024 17:45,584
1/10/2024 17:50,582
1/10/2024 17:55,578
1/10/2024 18:00,577
1/10/2024 18:05,584
1/10/2024 18:10,590
1/10/2024 18:15,592
1/10/2024 18:20,595
1/10/2024 18:25,597
1/10/2024 18:30,600
1/10/2024 18:35,602
1/10/2024 18:40,605
1/10/2024 18:45,607
1/10/2024 18:50,609
1/10/2024 18:55,610
1/10/2024 19:00,612
1/10/2024 19:05,615
1/10/2024 19:10,608
1/10/2024 19:15,600
1/10/2024 19:20,595
1/10/2024 19:25,590
1/10/2024 19:30,587
1/10/2024 19:35,586
1/10/2024 19:40,575
1/10/2024 19:45,562
1/10/2024 19:50,560
1/10/2024 19:55,573
1/10/2024 20:00,574
1/10/2024 20:05,572
1/10/2024 20:10,577
1/10/2024 20:15,569
1/10/2024 20:20,562
1/10/2024 20:25,564
1/10/2024 20:30,564
1/10/2024 20:35,569
1/10/2024 20:40,578
1/10/2024 20:45,577
1/10/2024 20:50,582
1/10/2024 20:55,592
1/10/2024 21:00,588
1/10/2024 21:05,587
1/10/2024 21:10,592
1/10/2024 21:15,595
1/10/2024 21:20,598
1/10/2024 21:25,601
1/10/2024 21:30,604
1/10/2024 21:35,602
1/10/2024 21:40,598
1/10/2024 21:45,597
1/10/2024 21:50,592
1/10/2024 21:55,595
1/10/2024 22:00,600
1/10/2024 22:05,602
1/10/2024 22:10,601
1/10/2024 22:15,602
1/10/2024 22:20,595
1/10/2024 22:25,590
1/10/2024 22:30,587
1/10/2024 22:35,580
1/10/2024 22:40,585
1/10/2024 22:45,586
1/10/2024 22:50,590
1/10/2024 22:55,595
1/10/2024 23:00,600
1/10/2024 23:05,605
1/10/2024 23:10,600
1/10/2024 23:15,598
1/10/2024 23:20,605
1/10/2024 23:25,594
1/10/2024 23:30,596
1/10/2024 23:35,600
1/10/2024 23:40,601
1/10/2024 23:45,603
1/10/2024 23:50,605
1/10/2024 23:55,601
1/11/2024 0:00,595
1/11/2024 0:05,597
1/11/2024 0:10,595
1/11/2024 0:15,593
1/11/2024 0:20,585
1/11/2024 0:25,587
1/11/2024 0:30,590
1/11/2024 0:35,582
1/11/2024 0:40,573
1/11/2024 0:45,578
1/11/2024 0:50,572
1/11/2024 0:55,575
1/11/2024 1:00,578
1/11/2024 1:05,580
1/11/2024 1:10,582
1/11/2024 1:15,572
1/11/2024 1:20,570
1/11/2024 1:25,563
1/11/2024 1:30,562
1/11/2024 1:35,568
1/11/2024 1:40,560
1/11/2024 1:45,562
1/11/2024 1:50,558
1/11/2024 1:55,550
1/11/2024 2:00,557
1/11/2024 2:05,559
1/11/2024 2:10,561
1/11/2024 2:15,557
1/11/2024 2:20,562
1/11/2024 2:25,557
1/11/2024 2:30,548
1/11/2024 2:35,557
1/11/2024 2:40,546
1/11/2024 2:45,568
1/11/2024 2:50,563
1/11/2024 2:55,565
1/11/2024 3:00,561
1/11/2024 3:05,567
1/11/2024 3:10,565
1/11/2024 3:15,561
1/11/2024 3:20,560
1/11/2024 3:25,556
1/11/2024 3:30,555
1/11/2024 3:35,555
1/11/2024 3:40,547
1/11/2024 3:45,545
1/11/2024 3:50,547
1/11/2024 3:55,550
1/11/2024 4:00,547
1/11/2024 4:05,547
1/11/2024 4:10,551
1/11/2024 4:15,550
1/11/2024 4:20,555
1/11/2024 4:25,565
1/11/2024 4:30,568
1/11/2024 4:35,567
1/11/2024 4:40,565
1/11/2024 4:45,572
1/11/2024 4:50,569
1/11/2024 4:55,565
1/11/2024 5:00,564
1/11/2024 5:05,562
1/11/2024 5:10,555
1/11/2024 5:15,550
1/11/2024 5:20,555
1/11/2024 5:25,561
1/11/2024 5:30,557
1/11/2024 5:35,556
1/11/2024 5:40,555
1/11/2024 5:45,565
1/11/2024 5:50,562
1/11/2024 5:55,563
1/11/2024 6:00,561
1/11/2024 6:05,570
1/11/2024 6:10,567
1/11/2024 6:15,570
1/11/2024 6:20,569
1/11/2024 6:25,565
1/11/2024 6:30,563
1/11/2024 6:35,562
1/11/2024 6:40,570
1/11/2024 6:45,570
1/11/2024 6:50,567
1/11/2024 6:55,570
1/11/2024 7:00,570
1/11/2024 7:05,575
1/11/2024 7:10,576
1/11/2024 7:15,575
1/11/2024 7:20,573
1/11/2024 7:25,570
1/11/2024 7:30,573
1/11/2024 7:35,575
1/11/2024 7:40,577
1/11/2024 7:45,575
1/11/2024 7:50,573
1/11/2024 7:55,576
1/11/2024 8:00,575
1/11/2024 8:05,573
1/11/2024 8:10,572
1/11/2024 8:15,568
1/11/2024 8:20,570
1/11/2024 8:25,575
1/11/2024 8:30,580
1/11/2024 8:35,581
1/11/2024 8:40,584
1/11/2024 8:45,581
1/11/2024 8:50,576
1/11/2024 8:55,581
1/11/2024 9:00,578
1/11/2024 9:05,576
1/11/2024 9:10,572
1/11/2024 9:15,571
1/11/2024 9:20,575
1/11/2024 9:25,580
1/11/2024 9:30,582
1/11/2024 9:35,574
1/11/2024 9:40,569
1/11/2024 9:45,570
1/11/2024 9:50,564
1/11/2024 9:55,546
1/11/2024 10:00,544
1/11/2024 10:05,545
1/11/2024 10:10,559
1/11/2024 10:15,558
1/11/2024 10:20,561
1/11/2024 10:25,560
1/11/2024 10:30,565
1/11/2024 10:35,566
1/11/2024 10:40,568
1/11/2024 10:45,570
1/11/2024 10:50,575
1/11/2024 10:55,574
1/11/2024 11:00,570
1/11/2024 11:05,585
1/11/2024 11:10,587
1/11/2024 11:15,571
1/11/2024 11:20,575
1/11/2024 11:25,579
1/11/2024 11:30,576
1/11/2024 11:35,570
1/11/2024 11:40,574
1/11/2024 11:45,576
1/11/2024 11:50,580
1/11/2024 11:55,575
1/11/2024 12:00,570
1/11/2024 12:05,580
1/11/2024 12:10,570
1/11/2024 12:15,567
1/11/2024 12:20,565
1/11/2024 12:25,564
1/11/2024 12:30,562
1/11/2024 12:35,560
1/11/2024 12:40,565
1/11/2024 12:45,570
1/11/2024 12:50,572
1/11/2024 12:55,571
1/11/2024 13:00,576
1/11/2024 13:05,575
1/11/2024 13:10,580
1/11/2024 13:15,585
1/11/2024 13:20,596
1/11/2024 13:25,595
1/11/2024 13:30,585
1/11/2024 13:35,589
1/11/2024 13:40,586
1/11/2024 13:45,583
1/11/2024 13:50,580
1/11/2024 13:55,576
1/11/2024 14:00,580
1/11/2024 14:05,575
1/11/2024 14:10,580
1/11/2024 14:15,585
1/11/2024 14:20,590
1/11/2024 14:25,595
1/11/2024 14:30,598
1/11/2024 14:35,612
1/11/2024 14:40,619
1/11/2024 14:45,630
1/11/2024 14:50,648
1/11/2024 14:55,665
1/11/2024 15:00,675
1/11/2024 15:05,682
1/11/2024 15:10,675
1/11/2024 15:15,664
1/11/2024 15:20,657
1/11/2024 15:25,648
1/11/2024 15:30,632
1/11/2024 15:35,615
1/11/2024 15:40,607
1/11/2024 15:45,600
1/11/2024 15:50,589
1/11/2024 15:55,577
1/11/2024 16:00,576
1/11/2024 16:05,575
1/11/2024 16:10,570
1/11/2024 16:15,580
1/11/2024 16:20,575
1/11/2024 16:25,582
1/11/2024 16:30,580
1/11/2024 16:35,576
1/11/2024 16:40,575
